event_id,timestamp,game_starting_time,minutes,home,away,home_score,away_score,chl_line,chl_hi,chl_low
20200214FRI1,2020-02-14 16:41:25,2020-02-14 16:30:00,0:11:25,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.10,1.65
20200214FRI1,2020-02-14 16:41:35,2020-02-14 16:30:00,0:11:35,Adelaide Utd,Central Coast Mariners,0,0,11.5,1.71,2.01
20200214FRI1,2020-02-14 16:41:35,2020-02-14 16:30:00,0:11:35,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.10,1.65
20200214FRI1,2020-02-14 16:41:45,2020-02-14 16:30:00,0:11:45,Adelaide Utd,Central Coast Mariners,0,0,11.5,1.77,1.93
20200214FRI1,2020-02-14 16:41:45,2020-02-14 16:30:00,0:11:45,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.19,1.60
20200214FRI1,2020-02-14 16:41:55,2020-02-14 16:30:00,0:11:55,Adelaide Utd,Central Coast Mariners,0,0,11.5,1.77,1.93
20200214FRI1,2020-02-14 16:41:55,2020-02-14 16:30:00,0:11:55,Adelaide Utd,Central Coast Mariners,0,0,12.5,2.19,1.60
20200214FRI1,2020-02-14 16:42:26,2020-02-14 16:30:00,0:12:26,Adelaide Utd,Central Coast Mariners,0,0,12.5,1.75,1.95
20200214FRI1,2020-02-14 16:42:26,2020-02-14 16:30:00,0:12:26,Adelaide Utd,Central Coast Mariners,0,0,13.5,2.17,1.61
20200214FRI1,2020-02-14 16:42:36,2020-02-14 16:30:00,0:12:36,Adelaide Utd,Central Coast Mariners,0,0,12.5,1.75,1.95
20200214FRI1,2020-02-14 16:42:36,2020-02-14 16:30:00,0:12:36,Adelaide Utd,Central Coast Mariners,0,0,13.5,2.17,1.61
20200214FRI1,2020-02-14 16:42:47,2020-02-14 16:30:00,0:12:47,Adelaide Utd,Central Coast Mariners,0,0,12.5,1.75,1.95
20200214FRI1,2020-02-14 16:42:47,2020-02-14 16:30:00,0:12:47,Adelaide Utd,Central Coast Mariners,0,0,13.5,2.17,1.61
