event_id,timestamp,minutes,home_score,away_score,chl_line,chl_hi,chl_low
20200214FRI29,2020-02-15 08:19:34,0:09:34,0,0,8.5,1.95,1.75
20200214FRI29,2020-02-15 08:19:34,0:09:34,0,0,9.5,2.58,1.44
20200214FRI29,2020-02-15 08:19:45,0:09:45,0,0,8.5,2.04,1.69
20200214FRI29,2020-02-15 08:19:45,0:09:45,0,0,9.5,2.72,1.40
20200214FRI29,2020-02-15 08:19:55,0:09:55,0,0,8.5,2.04,1.69
20200214FRI29,2020-02-15 08:19:55,0:09:55,0,0,9.5,2.72,1.40
20200214FRI29,2020-02-15 08:20:05,0:10:05,0,0,8.5,2.04,1.69
20200214FRI29,2020-02-15 08:20:05,0:10:05,0,0,9.5,2.72,1.40
20200214FRI29,2020-02-15 08:20:15,0:10:15,0,0,8.5,2.04,1.69
20200214FRI29,2020-02-15 08:20:15,0:10:15,0,0,9.5,2.72,1.40
20200214FRI29,2020-02-15 08:20:26,0:10:26,0,0,8.5,2.04,1.69
20200214FRI29,2020-02-15 08:20:26,0:10:26,0,0,9.5,2.72,1.40
20200214FRI29,2020-02-15 08:20:36,0:10:36,0,0,8.5,2.04,1.69
20200214FRI29,2020-02-15 08:20:36,0:10:36,0,0,9.5,2.72,1.40
20200214FRI29,2020-02-15 08:20:46,0:10:46,0,0,8.5,2.04,1.69
20200214FRI29,2020-02-15 08:20:46,0:10:46,0,0,9.5,2.72,1.40
20200214FRI29,2020-02-15 08:20:56,0:10:56,0,0,8.5,2.04,1.69
20200214FRI29,2020-02-15 08:20:56,0:10:56,0,0,9.5,2.72,1.40
20200214FRI29,2020-02-15 08:21:06,0:11:06,0,0,8.5,2.04,1.69
20200214FRI29,2020-02-15 08:21:06,0:11:06,0,0,9.5,2.72,1.40
20200214FRI29,2020-02-15 08:21:17,0:11:17,0,0,8.5,2.04,1.69
20200214FRI29,2020-02-15 08:21:17,0:11:17,0,0,9.5,2.72,1.40
20200214FRI29,2020-02-15 08:21:27,0:11:27,0,0,7.5,1.67,2.07
20200214FRI29,2020-02-15 08:21:27,0:11:27,0,0,8.5,2.13,1.63
20200214FRI29,2020-02-15 08:21:37,0:11:37,0,0,7.5,1.67,2.07
20200214FRI29,2020-02-15 08:21:37,0:11:37,0,0,8.5,2.13,1.63
20200214FRI29,2020-02-15 08:21:47,0:11:47,0,0,7.5,1.67,2.07
20200214FRI29,2020-02-15 08:21:47,0:11:47,0,0,8.5,2.13,1.63
20200214FRI29,2020-02-15 08:21:57,0:11:57,0,0,7.5,1.67,2.07
20200214FRI29,2020-02-15 08:21:57,0:11:57,0,0,8.5,2.13,1.63
20200214FRI29,2020-02-15 08:22:08,0:12:08,0,0,7.5,1.67,2.07
20200214FRI29,2020-02-15 08:22:08,0:12:08,0,0,8.5,2.13,1.63
20200214FRI29,2020-02-15 08:22:18,0:12:18,0,0,7.5,1.67,2.07
20200214FRI29,2020-02-15 08:22:18,0:12:18,0,0,8.5,2.13,1.63
20200214FRI29,2020-02-15 08:22:28,0:12:28,0,0,7.5,1.67,2.07
20200214FRI29,2020-02-15 08:22:28,0:12:28,0,0,8.5,2.13,1.63
20200214FRI29,2020-02-15 08:22:38,0:12:38,0,0,7.5,1.67,2.07
20200214FRI29,2020-02-15 08:22:38,0:12:38,0,0,8.5,2.13,1.63
20200214FRI29,2020-02-15 08:22:49,0:12:49,0,0,7.5,1.67,2.07
20200214FRI29,2020-02-15 08:22:49,0:12:49,0,0,8.5,2.13,1.63
20200214FRI29,2020-02-15 08:22:59,0:12:59,0,0,7.5,1.67,2.07
20200214FRI29,2020-02-15 08:22:59,0:12:59,0,0,8.5,2.13,1.63
20200214FRI29,2020-02-15 08:23:09,0:13:09,0,0,7.5,1.73,1.98
20200214FRI29,2020-02-15 08:23:09,0:13:09,0,0,8.5,2.25,1.57
20200214FRI29,2020-02-15 08:23:19,0:13:19,0,0,7.5,1.73,1.98
20200214FRI29,2020-02-15 08:23:19,0:13:19,0,0,8.5,2.25,1.57
20200214FRI29,2020-02-15 08:23:30,0:13:30,0,0,7.5,1.73,1.98
20200214FRI29,2020-02-15 08:23:30,0:13:30,0,0,8.5,2.25,1.57
20200214FRI29,2020-02-15 08:23:40,0:13:40,0,0,7.5,1.73,1.98
20200214FRI29,2020-02-15 08:23:40,0:13:40,0,0,8.5,2.25,1.57
20200214FRI29,2020-02-15 08:23:50,0:13:50,0,0,7.5,1.73,1.98
20200214FRI29,2020-02-15 08:23:50,0:13:50,0,0,8.5,2.25,1.57
20200214FRI29,2020-02-15 08:24:00,0:14:00,0,0,7.5,1.73,1.98
20200214FRI29,2020-02-15 08:24:00,0:14:00,0,0,8.5,2.25,1.57
20200214FRI29,2020-02-15 08:24:11,0:14:11,0,0,7.5,1.73,1.98
20200214FRI29,2020-02-15 08:24:11,0:14:11,0,0,8.5,2.25,1.57
20200214FRI29,2020-02-15 08:24:21,0:14:21,0,0,7.5,1.73,1.98
20200214FRI29,2020-02-15 08:24:21,0:14:21,0,0,8.5,2.25,1.57
20200214FRI29,2020-02-15 08:24:31,0:14:31,0,0,7.5,1.73,1.98
20200214FRI29,2020-02-15 08:24:31,0:14:31,0,0,8.5,2.25,1.57
20200214FRI29,2020-02-15 08:24:41,0:14:41,0,0,7.5,1.73,1.98
20200214FRI29,2020-02-15 08:24:41,0:14:41,0,0,8.5,2.25,1.57
20200214FRI29,2020-02-15 08:24:52,0:14:52,0,0,7.5,1.73,1.98
20200214FRI29,2020-02-15 08:24:52,0:14:52,0,0,8.5,2.25,1.57
20200214FRI29,2020-02-15 08:25:02,0:15:02,0,0,7.5,1.79,1.91
20200214FRI29,2020-02-15 08:25:02,0:15:02,0,0,8.5,2.35,1.52
20200214FRI29,2020-02-15 08:25:12,0:15:12,0,0,7.5,1.81,1.89
20200214FRI29,2020-02-15 08:25:12,0:15:12,0,0,8.5,2.38,1.51
20200214FRI29,2020-02-15 08:25:23,0:15:23,0,0,7.5,1.81,1.89
20200214FRI29,2020-02-15 08:25:23,0:15:23,0,0,8.5,2.38,1.51
20200214FRI29,2020-02-15 08:25:33,0:15:33,0,0,7.5,1.81,1.89
20200214FRI29,2020-02-15 08:25:33,0:15:33,0,0,8.5,2.38,1.51
20200214FRI29,2020-02-15 08:25:43,0:15:43,0,0,7.5,1.81,1.89
20200214FRI29,2020-02-15 08:25:43,0:15:43,0,0,8.5,2.38,1.51
20200214FRI29,2020-02-15 08:25:53,0:15:53,0,0,7.5,1.81,1.89
20200214FRI29,2020-02-15 08:25:53,0:15:53,0,0,8.5,2.38,1.51
20200214FRI29,2020-02-15 08:26:04,0:16:04,0,0,7.5,1.81,1.89
20200214FRI29,2020-02-15 08:26:04,0:16:04,0,0,8.5,2.38,1.51
20200214FRI29,2020-02-15 08:26:14,0:16:14,0,0,7.5,1.81,1.89
20200214FRI29,2020-02-15 08:26:14,0:16:14,0,0,8.5,2.38,1.51
20200214FRI29,2020-02-15 08:26:24,0:16:24,0,0,7.5,1.81,1.89
20200214FRI29,2020-02-15 08:26:24,0:16:24,0,0,8.5,2.38,1.51
20200214FRI29,2020-02-15 08:26:34,0:16:34,0,0,7.5,1.81,1.89
20200214FRI29,2020-02-15 08:26:34,0:16:34,0,0,8.5,2.38,1.51
20200214FRI29,2020-02-15 08:26:45,0:16:45,0,0,7.5,1.88,1.82
20200214FRI29,2020-02-15 08:26:45,0:16:45,0,0,8.5,2.50,1.46
20200214FRI29,2020-02-15 08:26:55,0:16:55,0,0,7.5,1.88,1.82
20200214FRI29,2020-02-15 08:26:55,0:16:55,0,0,8.5,2.50,1.46
20200214FRI29,2020-02-15 08:27:05,0:17:05,0,0,7.5,1.88,1.82
20200214FRI29,2020-02-15 08:27:05,0:17:05,0,0,8.5,2.50,1.46
20200214FRI29,2020-02-15 08:27:16,0:17:16,0,0,7.5,1.88,1.82
20200214FRI29,2020-02-15 08:27:16,0:17:16,0,0,8.5,2.50,1.46
20200214FRI29,2020-02-15 08:27:26,0:17:26,0,0,7.5,1.88,1.82
20200214FRI29,2020-02-15 08:27:26,0:17:26,0,0,8.5,2.50,1.46
20200214FRI29,2020-02-15 08:27:36,0:17:36,0,0,7.5,1.95,1.75
20200214FRI29,2020-02-15 08:27:36,0:17:36,0,0,8.5,2.65,1.42
20200214FRI29,2020-02-15 08:27:46,0:17:46,0,0,7.5,1.95,1.75
20200214FRI29,2020-02-15 08:27:46,0:17:46,0,0,8.5,2.65,1.42
20200214FRI29,2020-02-15 08:27:57,0:17:57,0,0,7.5,1.95,1.75
20200214FRI29,2020-02-15 08:27:57,0:17:57,0,0,8.5,2.65,1.42
20200214FRI29,2020-02-15 08:28:07,0:18:07,0,0,7.5,1.95,1.75
20200214FRI29,2020-02-15 08:28:07,0:18:07,0,0,8.5,2.65,1.42
