timestamp,line,corner_hi,corner_low,game_starting_time,minutes
2020-02-11 05:19:49,10.5,3.20,1.30,2020-02-11 03:45:00,0 days 01:34:49.000000000
2020-02-11 05:20:14,9.5,1.75,1.95,2020-02-11 03:45:00,0 days 01:35:14.000000000
2020-02-11 05:20:14,10.5,3.20,1.30,2020-02-11 03:45:00,0 days 01:35:14.000000000
2020-02-11 05:20:39,9.5,1.83,1.87,2020-02-11 03:45:00,0 days 01:35:39.000000000
2020-02-11 05:20:39,10.5,3.45,1.26,2020-02-11 03:45:00,0 days 01:35:39.000000000
2020-02-11 05:21:04,9.5,1.83,1.87,2020-02-11 03:45:00,0 days 01:36:04.000000000
2020-02-11 05:21:04,10.5,3.45,1.26,2020-02-11 03:45:00,0 days 01:36:04.000000000
2020-02-11 05:21:29,9.5,1.90,1.80,2020-02-11 03:45:00,0 days 01:36:29.000000000
2020-02-11 05:21:29,10.5,3.70,1.23,2020-02-11 03:45:00,0 days 01:36:29.000000000
2020-02-11 05:21:54,9.5,1.90,1.80,2020-02-11 03:45:00,0 days 01:36:54.000000000
2020-02-11 05:21:54,10.5,3.70,1.23,2020-02-11 03:45:00,0 days 01:36:54.000000000
2020-02-11 05:22:19,9.5,1.98,1.73,2020-02-11 03:45:00,0 days 01:37:19.000000000
2020-02-11 05:22:19,10.5,4.00,1.20,2020-02-11 03:45:00,0 days 01:37:19.000000000
2020-02-11 05:22:44,9.5,1.98,1.73,2020-02-11 03:45:00,0 days 01:37:44.000000000
2020-02-11 05:22:44,10.5,4.00,1.20,2020-02-11 03:45:00,0 days 01:37:44.000000000
2020-02-11 05:23:09,9.5,2.08,1.66,2020-02-11 03:45:00,0 days 01:38:09.000000000
2020-02-11 05:23:09,10.5,4.40,1.17,2020-02-11 03:45:00,0 days 01:38:09.000000000
2020-02-11 05:23:34,9.5,2.08,1.66,2020-02-11 03:45:00,0 days 01:38:34.000000000
2020-02-11 05:23:34,10.5,4.40,1.17,2020-02-11 03:45:00,0 days 01:38:34.000000000
2020-02-11 05:23:59,9.5,2.19,1.60,2020-02-11 03:45:00,0 days 01:38:59.000000000
2020-02-11 05:23:59,10.5,4.70,1.15,2020-02-11 03:45:00,0 days 01:38:59.000000000
2020-02-11 05:24:24,9.5,2.19,1.60,2020-02-11 03:45:00,0 days 01:39:24.000000000
2020-02-11 05:24:24,10.5,4.70,1.15,2020-02-11 03:45:00,0 days 01:39:24.000000000
2020-02-11 05:24:49,9.5,2.33,1.53,2020-02-11 03:45:00,0 days 01:39:49.000000000
2020-02-11 05:24:49,10.5,5.25,1.12,2020-02-11 03:45:00,0 days 01:39:49.000000000
2020-02-11 05:25:14,9.5,2.33,1.53,2020-02-11 03:45:00,0 days 01:40:14.000000000
2020-02-11 05:25:14,10.5,5.25,1.12,2020-02-11 03:45:00,0 days 01:40:14.000000000
