timestamp,line,corner_hi,corner_low,game_starting_time,minutes
2020-02-12 18:41:58,11.5,1.85,1.85,2020-02-12 18:00:00,00:41:58
2020-02-12 18:41:58,12.5,2.60,1.43,2020-02-12 18:00:00,00:41:58
2020-02-12 18:42:08,11.5,1.91,1.79,2020-02-12 18:00:00,00:42:08
2020-02-12 18:42:08,12.5,2.75,1.39,2020-02-12 18:00:00,00:42:08
2020-02-12 18:42:18,11.5,1.91,1.79,2020-02-12 18:00:00,00:42:18
2020-02-12 18:42:18,12.5,2.75,1.39,2020-02-12 18:00:00,00:42:18
2020-02-12 18:42:29,11.5,1.91,1.79,2020-02-12 18:00:00,00:42:29
2020-02-12 18:42:29,12.5,2.75,1.39,2020-02-12 18:00:00,00:42:29
2020-02-12 18:42:39,11.5,1.91,1.79,2020-02-12 18:00:00,00:42:39
2020-02-12 18:42:39,12.5,2.75,1.39,2020-02-12 18:00:00,00:42:39
2020-02-12 18:42:49,11.5,1.91,1.79,2020-02-12 18:00:00,00:42:49
2020-02-12 18:42:49,12.5,2.75,1.39,2020-02-12 18:00:00,00:42:49
2020-02-12 18:42:59,11.5,1.91,1.79,2020-02-12 18:00:00,00:42:59
2020-02-12 18:42:59,12.5,2.75,1.39,2020-02-12 18:00:00,00:42:59
2020-02-12 18:43:09,11.5,1.91,1.79,2020-02-12 18:00:00,00:43:09
2020-02-12 18:43:09,12.5,2.75,1.39,2020-02-12 18:00:00,00:43:09
2020-02-12 18:43:19,11.5,2.00,1.72,2020-02-12 18:00:00,00:43:19
2020-02-12 18:43:19,12.5,2.90,1.35,2020-02-12 18:00:00,00:43:19
2020-02-12 18:43:29,11.5,2.00,1.72,2020-02-12 18:00:00,00:43:29
2020-02-12 18:43:29,12.5,2.90,1.35,2020-02-12 18:00:00,00:43:29
2020-02-12 18:43:49,11.5,2.00,1.72,2020-02-12 18:00:00,00:43:49
2020-02-12 18:43:49,12.5,2.90,1.35,2020-02-12 18:00:00,00:43:49
2020-02-12 18:43:59,11.5,2.00,1.72,2020-02-12 18:00:00,00:43:59
2020-02-12 18:43:59,12.5,2.90,1.35,2020-02-12 18:00:00,00:43:59
