timestamp,line,corner_hi,corner_low,game_starting_time,minutes
2020-02-12 08:46:02,9.5,2.58,1.44,2020-02-12 08:30:00,00:16:02
2020-02-12 08:46:17,8.5,1.94,1.76,2020-02-12 08:30:00,00:16:17
2020-02-12 08:46:17,9.5,2.58,1.44,2020-02-12 08:30:00,00:16:17
2020-02-12 08:46:32,8.5,2.10,1.65,2020-02-12 08:30:00,00:16:32
2020-02-12 08:46:32,9.5,2.83,1.37,2020-02-12 08:30:00,00:16:32
2020-02-12 08:46:48,8.5,2.10,1.65,2020-02-12 08:30:00,00:16:48
2020-02-12 08:46:48,9.5,2.83,1.37,2020-02-12 08:30:00,00:16:48
2020-02-12 08:47:04,8.5,2.10,1.65,2020-02-12 08:30:00,00:17:04
2020-02-12 08:47:04,9.5,2.83,1.37,2020-02-12 08:30:00,00:17:04
2020-02-12 08:47:19,8.5,2.10,1.65,2020-02-12 08:30:00,00:17:19
2020-02-12 08:47:19,9.5,2.83,1.37,2020-02-12 08:30:00,00:17:19
2020-02-12 08:47:35,8.5,2.10,1.65,2020-02-12 08:30:00,00:17:35
2020-02-12 08:47:35,9.5,2.83,1.37,2020-02-12 08:30:00,00:17:35
2020-02-12 08:47:50,8.5,2.10,1.65,2020-02-12 08:30:00,00:17:50
2020-02-12 08:47:50,9.5,2.83,1.37,2020-02-12 08:30:00,00:17:50
2020-02-12 08:48:05,7.5,1.70,2.02,2020-02-12 08:30:00,00:18:05
2020-02-12 08:48:05,8.5,2.20,1.59,2020-02-12 08:30:00,00:18:05
2020-02-12 08:48:20,7.5,1.70,2.02,2020-02-12 08:30:00,00:18:20
2020-02-12 08:48:20,8.5,2.20,1.59,2020-02-12 08:30:00,00:18:20
2020-02-12 08:48:35,7.5,1.70,2.02,2020-02-12 08:30:00,00:18:35
2020-02-12 08:48:35,8.5,2.20,1.59,2020-02-12 08:30:00,00:18:35
2020-02-12 08:48:50,7.5,1.70,2.02,2020-02-12 08:30:00,00:18:50
2020-02-12 08:48:50,8.5,2.20,1.59,2020-02-12 08:30:00,00:18:50
2020-02-12 08:49:05,7.5,1.70,2.02,2020-02-12 08:30:00,00:19:05
2020-02-12 08:49:05,8.5,2.20,1.59,2020-02-12 08:30:00,00:19:05
2020-02-12 08:49:20,7.5,1.77,1.93,2020-02-12 08:30:00,00:19:20
2020-02-12 08:49:20,8.5,2.30,1.54,2020-02-12 08:30:00,00:19:20
2020-02-12 08:49:36,7.5,1.77,1.93,2020-02-12 08:30:00,00:19:36
2020-02-12 08:49:36,8.5,2.30,1.54,2020-02-12 08:30:00,00:19:36
2020-02-12 08:49:51,7.5,1.84,1.86,2020-02-12 08:30:00,00:19:51
2020-02-12 08:49:51,8.5,2.43,1.49,2020-02-12 08:30:00,00:19:51
2020-02-12 08:51:22,8.5,1.84,1.86,2020-02-12 08:30:00,00:21:22
2020-02-12 08:51:22,9.5,2.43,1.49,2020-02-12 08:30:00,00:21:22
2020-02-12 08:51:37,8.5,1.84,1.86,2020-02-12 08:30:00,00:21:37
2020-02-12 08:51:37,9.5,2.43,1.49,2020-02-12 08:30:00,00:21:37
2020-02-12 08:51:52,8.5,1.84,1.86,2020-02-12 08:30:00,00:21:52
2020-02-12 08:51:52,9.5,2.43,1.49,2020-02-12 08:30:00,00:21:52
2020-02-12 08:52:07,8.5,1.91,1.79,2020-02-12 08:30:00,00:22:07
2020-02-12 08:52:07,9.5,2.55,1.45,2020-02-12 08:30:00,00:22:07
2020-02-12 08:52:22,8.5,1.91,1.79,2020-02-12 08:30:00,00:22:22
2020-02-12 08:52:22,9.5,2.55,1.45,2020-02-12 08:30:00,00:22:22
2020-02-12 08:52:37,8.5,1.91,1.79,2020-02-12 08:30:00,00:22:37
2020-02-12 08:52:37,9.5,2.55,1.45,2020-02-12 08:30:00,00:22:37
2020-02-12 08:52:53,8.5,1.91,1.79,2020-02-12 08:30:00,00:22:53
2020-02-12 08:52:53,9.5,2.55,1.45,2020-02-12 08:30:00,00:22:53
2020-02-12 08:53:08,8.5,1.91,1.79,2020-02-12 08:30:00,00:23:08
2020-02-12 08:53:08,9.5,2.55,1.45,2020-02-12 08:30:00,00:23:08
2020-02-12 08:53:23,8.5,1.98,1.73,2020-02-12 08:30:00,00:23:23
2020-02-12 08:53:23,9.5,2.72,1.40,2020-02-12 08:30:00,00:23:23
2020-02-12 08:53:38,8.5,1.98,1.73,2020-02-12 08:30:00,00:23:38
